NumDevices,MobilitySpeed,TrafficInterval,Sigma,RunNumber,TotalPackets,SuccessfulPackets,PDR_Percent,AvgEnergy_mJ,alg,scenario
400,0.0,145,3.96,17,44000,38921,88.46,0.171731,ADR-AVG,density
100,33.3,3600,7.92,17,11000,7545,68.59,1.497464,ADR-Lite,density
100,33.3,145,7.92,17,11000,6554,59.58,0.927072,ADR-AVG,density
400,0.0,145,3.96,17,44000,40738,92.59,0.147227,ADR-Lite,density
100,33.3,3600,7.92,17,11000,5419,49.26,1.212354,ADR-MAX,density
100,33.3,145,7.92,17,11000,7959,72.35,0.478058,ADR-Lite,density
400,0.0,145,3.96,17,44000,39052,88.75,0.138266,ADR-MAX,density
100,33.3,3600,7.92,17,11000,6719,61.08,0.325436,No-ADR,density
100,33.3,145,7.92,17,11000,6554,59.58,0.953221,ADR-MAX,density
400,0.0,145,3.96,17,44000,38167,86.74,0.325436,No-ADR,density
100,33.3,72,0.00,17,11000,6692,60.84,0.945635,ADR-AVG,density
100,33.3,145,7.92,17,11000,7756,70.51,0.325436,No-ADR,density
400,0.0,145,7.92,17,44000,36695,83.40,0.173857,ADR-AVG,density
100,33.3,72,0.00,17,11000,8345,75.86,0.409138,ADR-Lite,density
100,33.3,3600,0.00,17,11000,5368,48.80,1.117269,ADR-AVG,density
400,0.0,145,7.92,17,44000,38231,86.89,0.154609,ADR-Lite,density
100,33.3,72,0.00,17,11000,6686,60.78,0.917095,ADR-MAX,density
100,33.3,3600,0.00,17,11000,7815,71.05,1.294791,ADR-Lite,density
400,0.0,145,7.92,17,44000,36743,83.51,0.140670,ADR-MAX,density
100,33.3,72,0.00,17,11000,7945,72.23,0.325436,No-ADR,density
100,33.3,3600,0.00,17,11000,5325,48.41,1.185089,ADR-MAX,density
100,33.3,72,3.96,17,11000,6700,60.91,0.909484,ADR-AVG,density
400,0.0,145,7.92,17,44000,38169,86.75,0.325436,No-ADR,density
100,33.3,3600,0.00,17,11000,6879,62.54,0.325436,No-ADR,density
100,33.3,72,3.96,17,11000,8242,74.93,0.425430,ADR-Lite,density
400,0.0,3600,0.00,17,44000,43985,99.97,0.154827,ADR-AVG,density
100,33.3,3600,3.96,17,11000,5406,49.15,1.114591,ADR-AVG,density
100,33.3,72,3.96,17,11000,6680,60.73,0.923553,ADR-MAX,density
400,0.0,3600,0.00,17,44000,43985,99.97,0.133031,ADR-Lite,density
100,33.3,3600,3.96,17,11000,7726,70.24,1.331982,ADR-Lite,density
100,33.3,72,3.96,17,11000,7949,72.26,0.325436,No-ADR,density
400,0.0,3600,0.00,17,44000,43985,99.97,0.130000,ADR-MAX,density
100,33.3,3600,3.96,17,11000,5358,48.71,1.202019,ADR-MAX,density
100,33.3,72,7.92,17,11000,6574,59.76,0.944649,ADR-AVG,density
400,0.0,3600,0.00,17,44000,44000,100.00,0.325436,No-ADR,density
100,33.3,3600,3.96,17,11000,6821,62.01,0.325436,No-ADR,density
100,33.3,72,7.92,17,11000,8001,72.74,0.483329,ADR-Lite,density
400,0.0,3600,3.96,17,44000,42925,97.56,0.156401,ADR-AVG,density
100,33.3,3600,7.92,17,11000,5434,49.40,1.241518,ADR-AVG,density
100,33.3,72,7.92,17,11000,6571,59.74,0.958875,ADR-MAX,density
400,0.0,3600,3.96,17,44000,43024,97.78,0.135630,ADR-Lite,density
100,33.3,3600,7.92,17,11000,7545,68.59,1.497464,ADR-Lite,density
100,33.3,72,7.92,17,11000,7798,70.89,0.325436,No-ADR,density
400,0.0,3600,3.96,17,44000,42920,97.55,0.131011,ADR-MAX,density
100,33.3,3600,7.92,17,11000,5419,49.26,1.212354,ADR-MAX,density
100,60.0,145,0.00,17,11000,6325,57.50,0.948195,ADR-AVG,density
400,0.0,3600,3.96,17,44000,43934,99.85,0.325436,No-ADR,density
100,33.3,3600,7.92,17,11000,6719,61.08,0.325436,No-ADR,density
400,0.0,3600,7.92,17,44000,39552,89.89,0.162287,ADR-AVG,density
100,60.0,145,0.00,17,11000,8148,74.07,0.488669,ADR-Lite,density
100,33.3,72,0.00,17,11000,6692,60.84,0.945635,ADR-AVG,density
400,0.0,3600,7.92,17,44000,39911,90.71,0.144883,ADR-Lite,density
100,60.0,145,0.00,17,11000,6328,57.53,0.972011,ADR-MAX,density
100,33.3,72,0.00,17,11000,8345,75.86,0.409138,ADR-Lite,density
400,0.0,3600,7.92,17,44000,39542,89.87,0.134662,ADR-MAX,density
100,60.0,145,0.00,17,11000,7734,70.31,0.325436,No-ADR,density
100,33.3,72,0.00,17,11000,6686,60.78,0.917095,ADR-MAX,density
400,0.0,3600,7.92,17,44000,42726,97.10,0.325436,No-ADR,density
100,60.0,145,3.96,17,11000,6353,57.75,0.977788,ADR-AVG,density
100,33.3,72,0.00,17,11000,7945,72.23,0.325436,No-ADR,density
400,0.0,72,0.00,17,44000,33821,76.87,0.206713,ADR-AVG,density
100,60.0,145,3.96,17,11000,8089,73.54,0.506269,ADR-Lite,density
100,33.3,72,3.96,17,11000,6700,60.91,0.909484,ADR-AVG,density
400,0.0,72,0.00,17,44000,38720,88.00,0.164660,ADR-Lite,density
100,60.0,145,3.96,17,11000,6350,57.73,0.975596,ADR-MAX,density
100,33.3,72,3.96,17,11000,8242,74.93,0.425430,ADR-Lite,density
400,0.0,72,0.00,17,44000,34353,78.08,0.151602,ADR-MAX,density
100,60.0,145,3.96,17,11000,7708,70.07,0.325436,No-ADR,density
100,33.3,72,3.96,17,11000,6680,60.73,0.923553,ADR-MAX,density
400,0.0,72,0.00,17,44000,30580,69.50,0.325436,No-ADR,density
100,60.0,145,7.92,17,11000,6310,57.36,0.995292,ADR-AVG,density
100,33.3,72,3.96,17,11000,7949,72.26,0.325436,No-ADR,density
400,0.0,72,3.96,17,44000,34347,78.06,0.195364,ADR-AVG,density
100,60.0,145,7.92,17,11000,7917,71.97,0.562150,ADR-Lite,density
100,33.3,72,7.92,17,11000,6574,59.76,0.944649,ADR-AVG,density
100,33.3,72,7.92,17,11000,8001,72.74,0.483329,ADR-Lite,density
400,0.0,72,3.96,17,44000,38156,86.72,0.162934,ADR-Lite,density
100,60.0,145,7.92,17,11000,6313,57.39,0.988981,ADR-MAX,density
100,33.3,72,7.92,17,11000,6571,59.74,0.958875,ADR-MAX,density
400,0.0,72,3.96,17,44000,34623,78.69,0.149162,ADR-MAX,density
100,60.0,145,7.92,17,11000,7575,68.86,0.325436,No-ADR,density
400,0.0,72,3.96,17,44000,31941,72.59,0.325436,No-ADR,density
100,33.3,72,7.92,17,11000,7798,70.89,0.325436,No-ADR,density
100,60.0,72,0.00,17,11000,6396,58.15,0.960083,ADR-AVG,density
400,0.0,72,7.92,17,44000,33335,75.76,0.190827,ADR-AVG,density
100,60.0,145,0.00,17,11000,6325,57.50,0.948195,ADR-AVG,density
100,60.0,72,0.00,17,11000,8158,74.16,0.434010,ADR-Lite,density
400,0.0,72,7.92,17,44000,36329,82.57,0.166610,ADR-Lite,density
100,60.0,145,0.00,17,11000,8148,74.07,0.488669,ADR-Lite,density
400,0.0,72,7.92,17,44000,33487,76.11,0.148957,ADR-MAX,density
100,60.0,72,0.00,17,11000,6390,58.09,0.999395,ADR-MAX,density
100,60.0,145,0.00,17,11000,6328,57.53,0.972011,ADR-MAX,density
400,0.0,72,7.92,17,44000,33543,76.23,0.325436,No-ADR,density
100,60.0,72,0.00,17,11000,7817,71.06,0.325436,No-ADR,density
100,60.0,145,0.00,17,11000,7734,70.31,0.325436,No-ADR,density
100,60.0,72,3.96,17,11000,6446,58.60,0.977243,ADR-AVG,density
400,33.3,145,0.00,17,44000,26511,60.25,0.876482,ADR-AVG,density
100,60.0,145,3.96,17,11000,6353,57.75,0.977788,ADR-AVG,density
100,60.0,72,3.96,17,11000,8113,73.75,0.451267,ADR-Lite,density
400,33.3,145,0.00,17,44000,33309,75.70,0.423719,ADR-Lite,density
100,60.0,145,3.96,17,11000,8089,73.54,0.506269,ADR-Lite,density
100,60.0,72,3.96,17,11000,6439,58.54,0.976521,ADR-MAX,density
400,33.3,145,0.00,17,44000,26550,60.34,0.880008,ADR-MAX,density
100,60.0,145,3.96,17,11000,6350,57.73,0.975596,ADR-MAX,density
400,33.3,145,0.00,17,44000,30082,68.37,0.325436,No-ADR,density
100,60.0,72,3.96,17,11000,7866,71.51,0.325436,No-ADR,density
100,60.0,145,3.96,17,11000,7708,70.07,0.325436,No-ADR,density
400,33.3,145,3.96,17,44000,26337,59.86,0.871094,ADR-AVG,density
100,60.0,72,7.92,17,11000,6347,57.70,0.938873,ADR-AVG,density
100,60.0,145,7.92,17,11000,6310,57.36,0.995292,ADR-AVG,density
400,33.3,145,3.96,17,44000,32884,74.74,0.443979,ADR-Lite,density
100,60.0,72,7.92,17,11000,7877,71.61,0.504241,ADR-Lite,density
100,60.0,145,7.92,17,11000,7917,71.97,0.562150,ADR-Lite,density
400,33.3,145,3.96,17,44000,26418,60.04,0.876596,ADR-MAX,density
100,60.0,72,7.92,17,11000,6366,57.87,0.997898,ADR-MAX,density
100,60.0,145,7.92,17,11000,6313,57.39,0.988981,ADR-MAX,density
400,33.3,145,3.96,17,44000,30100,68.41,0.325436,No-ADR,density
100,60.0,145,7.92,17,11000,7575,68.86,0.325436,No-ADR,density
100,60.0,72,7.92,17,11000,7692,69.93,0.325436,No-ADR,density
400,33.3,145,7.92,17,44000,25997,59.08,0.907156,ADR-AVG,density
100,60.0,72,0.00,17,11000,6396,58.15,0.960083,ADR-AVG,density
200,0.0,145,0.00,17,22000,20527,93.30,0.162980,ADR-AVG,density
400,33.3,145,7.92,17,44000,31909,72.52,0.500400,ADR-Lite,density
100,60.0,72,0.00,17,11000,8158,74.16,0.434010,ADR-Lite,density
200,0.0,145,0.00,17,22000,21227,96.49,0.139932,ADR-Lite,density
400,33.3,145,7.92,17,44000,26025,59.15,0.911729,ADR-MAX,density
100,60.0,72,0.00,17,11000,6390,58.09,0.999395,ADR-MAX,density
400,33.3,145,7.92,17,44000,29702,67.50,0.325436,No-ADR,density
200,0.0,145,0.00,17,22000,20550,93.41,0.134656,ADR-MAX,density
100,60.0,72,0.00,17,11000,7817,71.06,0.325436,No-ADR,density
200,0.0,145,0.00,17,22000,19580,89.00,0.325436,No-ADR,density
400,33.3,72,0.00,17,44000,25548,58.06,0.804305,ADR-AVG,density
100,60.0,72,3.96,17,11000,6446,58.60,0.977243,ADR-AVG,density
400,33.3,72,0.00,17,44000,32794,74.53,0.452588,ADR-Lite,density
200,0.0,145,3.96,17,22000,20275,92.16,0.163152,ADR-AVG,density
100,60.0,72,3.96,17,11000,8113,73.75,0.451267,ADR-Lite,density
200,0.0,145,3.96,17,22000,20800,94.55,0.142252,ADR-Lite,density
400,33.3,72,0.00,17,44000,25621,58.23,0.886479,ADR-MAX,density
100,60.0,72,3.96,17,11000,6439,58.54,0.976521,ADR-MAX,density
200,0.0,145,3.96,17,22000,20277,92.17,0.135100,ADR-MAX,density
400,33.3,72,0.00,17,44000,27652,62.85,0.325436,No-ADR,density
100,60.0,72,3.96,17,11000,7866,71.51,0.325436,No-ADR,density
400,33.3,72,3.96,17,44000,25550,58.07,0.821059,ADR-AVG,density
200,0.0,145,3.96,17,22000,19932,90.60,0.325436,No-ADR,density
100,60.0,72,7.92,17,11000,6347,57.70,0.938873,ADR-AVG,density
400,33.3,72,3.96,17,44000,32489,73.84,0.490081,ADR-Lite,density
200,0.0,145,7.92,17,22000,18840,85.64,0.168565,ADR-AVG,density
100,60.0,72,7.92,17,11000,7877,71.61,0.504241,ADR-Lite,density
400,33.3,72,3.96,17,44000,25607,58.20,0.871726,ADR-MAX,density
200,0.0,145,7.92,17,22000,19375,88.07,0.151336,ADR-Lite,density
100,60.0,72,7.92,17,11000,6366,57.87,0.997898,ADR-MAX,density
400,33.3,72,3.96,17,44000,27807,63.20,0.325436,No-ADR,density
200,0.0,145,7.92,17,22000,18832,85.60,0.138512,ADR-MAX,density
100,60.0,72,7.92,17,11000,7692,69.93,0.325436,No-ADR,density
400,33.3,72,7.92,17,44000,25171,57.21,0.844847,ADR-AVG,density
200,0.0,145,7.92,17,22000,19961,90.73,0.325436,No-ADR,density
200,0.0,145,0.00,17,22000,20527,93.30,0.162980,ADR-AVG,density
400,33.3,72,7.92,17,44000,31569,71.75,0.534743,ADR-Lite,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.154767,ADR-AVG,density
200,0.0,145,0.00,17,22000,21227,96.49,0.139932,ADR-Lite,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.132974,ADR-Lite,density
400,33.3,72,7.92,17,44000,25283,57.46,0.897496,ADR-MAX,density
200,0.0,145,0.00,17,22000,20550,93.41,0.134656,ADR-MAX,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.129969,ADR-MAX,density
400,33.3,72,7.92,17,44000,27807,63.20,0.325436,No-ADR,density
200,0.0,145,0.00,17,22000,19580,89.00,0.325436,No-ADR,density
400,60.0,145,0.00,17,44000,26323,59.82,0.882965,ADR-AVG,density
200,0.0,3600,0.00,17,22000,22000,100.00,0.325436,No-ADR,density
200,0.0,145,3.96,17,22000,20275,92.16,0.163152,ADR-AVG,density
400,60.0,145,0.00,17,44000,33336,75.76,0.447657,ADR-Lite,density
200,0.0,3600,3.96,17,22000,21449,97.50,0.156424,ADR-AVG,density
200,0.0,145,3.96,17,22000,20800,94.55,0.142252,ADR-Lite,density
400,60.0,145,0.00,17,44000,26382,59.96,0.883865,ADR-MAX,density
200,0.0,3600,3.96,17,22000,21492,97.69,0.135673,ADR-Lite,density
200,0.0,145,3.96,17,22000,20277,92.17,0.135100,ADR-MAX,density
400,60.0,145,0.00,17,44000,29943,68.05,0.325436,No-ADR,density
200,0.0,3600,3.96,17,22000,21449,97.50,0.130986,ADR-MAX,density
200,0.0,145,3.96,17,22000,19932,90.60,0.325436,No-ADR,density
200,0.0,3600,3.96,17,22000,21986,99.94,0.325436,No-ADR,density
400,60.0,145,3.96,17,44000,26165,59.47,0.918582,ADR-AVG,density
200,0.0,145,7.92,17,22000,18840,85.64,0.168565,ADR-AVG,density
200,0.0,3600,7.92,17,22000,19682,89.46,0.162722,ADR-AVG,density
400,60.0,145,3.96,17,44000,32902,74.78,0.467404,ADR-Lite,density
200,0.0,145,7.92,17,22000,19375,88.07,0.151336,ADR-Lite,density
200,0.0,3600,7.92,17,22000,19879,90.36,0.145457,ADR-Lite,density
400,60.0,145,3.96,17,44000,26214,59.58,0.913645,ADR-MAX,density
200,0.0,145,7.92,17,22000,18832,85.60,0.138512,ADR-MAX,density
200,0.0,3600,7.92,17,22000,19679,89.45,0.134839,ADR-MAX,density
200,0.0,145,7.92,17,22000,19961,90.73,0.325436,No-ADR,density
400,60.0,145,3.96,17,44000,29858,67.86,0.325436,No-ADR,density
200,0.0,3600,7.92,17,22000,21380,97.18,0.325436,No-ADR,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.154767,ADR-AVG,density
200,0.0,72,0.00,17,22000,19447,88.40,0.174575,ADR-AVG,density
400,60.0,145,7.92,17,44000,25734,58.49,0.933642,ADR-AVG,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.132974,ADR-Lite,density
400,60.0,145,7.92,17,44000,31865,72.42,0.532007,ADR-Lite,density
200,0.0,72,0.00,17,22000,20667,93.94,0.146409,ADR-Lite,density
200,0.0,3600,0.00,17,22000,21995,99.98,0.129969,ADR-MAX,density
400,60.0,145,7.92,17,44000,25780,58.59,0.931967,ADR-MAX,density
200,0.0,72,0.00,17,22000,19543,88.83,0.139113,ADR-MAX,density
200,0.0,3600,0.00,17,22000,22000,100.00,0.325436,No-ADR,density
400,60.0,145,7.92,17,44000,29488,67.02,0.325436,No-ADR,density
200,0.0,72,0.00,17,22000,17270,78.50,0.325436,No-ADR,density
200,0.0,3600,3.96,17,22000,21449,97.50,0.156424,ADR-AVG,density
400,60.0,72,0.00,17,44000,24956,56.72,0.802739,ADR-AVG,density
200,0.0,3600,3.96,17,22000,21492,97.69,0.135673,ADR-Lite,density
200,0.0,72,3.96,17,22000,19159,87.09,0.174368,ADR-AVG,density
400,60.0,72,0.00,17,44000,32647,74.20,0.483797,ADR-Lite,density
200,0.0,3600,3.96,17,22000,21449,97.50,0.130986,ADR-MAX,density
200,0.0,72,3.96,17,22000,20178,91.72,0.148618,ADR-Lite,density
400,60.0,72,0.00,17,44000,25003,56.83,0.908638,ADR-MAX,density
200,0.0,72,3.96,17,22000,19253,87.51,0.139152,ADR-MAX,density
200,0.0,3600,3.96,17,22000,21986,99.94,0.325436,No-ADR,density
400,60.0,72,0.00,17,44000,27333,62.12,0.325436,No-ADR,density
200,0.0,72,3.96,17,22000,17792,80.87,0.325436,No-ADR,density
200,0.0,3600,7.92,17,22000,19682,89.46,0.162722,ADR-AVG,density
400,60.0,72,3.96,17,44000,24978,56.77,0.802966,ADR-AVG,density
200,0.0,72,7.92,17,22000,17915,81.43,0.177142,ADR-AVG,density
200,0.0,3600,7.92,17,22000,19879,90.36,0.145457,ADR-Lite,density
400,60.0,72,3.96,17,44000,32283,73.37,0.506766,ADR-Lite,density
200,0.0,72,7.92,17,22000,18839,85.63,0.156984,ADR-Lite,density
200,0.0,3600,7.92,17,22000,19679,89.45,0.134839,ADR-MAX,density
400,60.0,72,3.96,17,44000,25033,56.89,0.906376,ADR-MAX,density
200,0.0,72,7.92,17,22000,17968,81.67,0.142047,ADR-MAX,density
200,0.0,3600,7.92,17,22000,21380,97.18,0.325436,No-ADR,density
400,60.0,72,3.96,17,44000,27423,62.32,0.325436,No-ADR,density
200,0.0,72,7.92,17,22000,18295,83.16,0.325436,No-ADR,density
200,0.0,72,0.00,17,22000,19447,88.40,0.174575,ADR-AVG,density
400,60.0,72,7.92,17,44000,24665,56.06,0.849485,ADR-AVG,density
200,33.3,145,0.00,17,22000,13436,61.07,0.864440,ADR-AVG,density
200,0.0,72,0.00,17,22000,20667,93.94,0.146409,ADR-Lite,density
400,60.0,72,7.92,17,44000,31382,71.32,0.551679,ADR-Lite,density
200,33.3,145,0.00,17,22000,16676,75.80,0.425628,ADR-Lite,density
200,0.0,72,0.00,17,22000,19543,88.83,0.139113,ADR-MAX,density
400,60.0,72,7.92,17,44000,24751,56.25,0.934120,ADR-MAX,density
200,33.3,145,0.00,17,22000,13426,61.03,0.880180,ADR-MAX,density
200,0.0,72,0.00,17,22000,17270,78.50,0.325436,No-ADR,density
400,60.0,72,7.92,17,44000,27298,62.04,0.325436,No-ADR,density
200,0.0,72,3.96,17,22000,19159,87.09,0.174368,ADR-AVG,density
200,33.3,145,0.00,17,22000,15923,72.38,0.325436,No-ADR,density
500,0.0,145,0.00,17,55000,47926,87.14,0.179242,ADR-AVG,density
200,33.3,145,3.96,17,22000,13369,60.77,0.912562,ADR-AVG,density
200,0.0,72,3.96,17,22000,20178,91.72,0.148618,ADR-Lite,density
500,0.0,145,0.00,17,55000,51398,93.45,0.147470,ADR-Lite,density
200,33.3,145,3.96,17,22000,16497,74.99,0.437593,ADR-Lite,density
200,0.0,72,3.96,17,22000,19253,87.51,0.139152,ADR-MAX,density
500,0.0,145,0.00,17,55000,48412,88.02,0.139513,ADR-MAX,density
200,33.3,145,3.96,17,22000,13371,60.78,0.881531,ADR-MAX,density
200,0.0,72,3.96,17,22000,17792,80.87,0.325436,No-ADR,density
500,0.0,145,0.00,17,55000,44220,80.40,0.325436,No-ADR,density
200,33.3,145,3.96,17,22000,15906,72.30,0.325436,No-ADR,density
200,0.0,72,7.92,17,22000,17915,81.43,0.177142,ADR-AVG,density
500,0.0,145,3.96,17,55000,47809,86.93,0.174892,ADR-AVG,density
200,33.3,145,7.92,17,22000,13187,59.94,0.912157,ADR-AVG,density
200,0.0,72,7.92,17,22000,18839,85.63,0.156984,ADR-Lite,density
500,0.0,145,3.96,17,55000,50433,91.70,0.149153,ADR-Lite,density
200,33.3,145,7.92,17,22000,15982,72.65,0.505536,ADR-Lite,density
200,0.0,72,7.92,17,22000,17968,81.67,0.142047,ADR-MAX,density
500,0.0,145,3.96,17,55000,48017,87.30,0.139541,ADR-MAX,density
200,33.3,145,7.92,17,22000,13194,59.97,0.892011,ADR-MAX,density
200,0.0,72,7.92,17,22000,18295,83.16,0.325436,No-ADR,density
500,0.0,145,3.96,17,55000,45583,82.88,0.325436,No-ADR,density
200,33.3,145,7.92,17,22000,15582,70.83,0.325436,No-ADR,density
200,33.3,145,0.00,17,22000,13436,61.07,0.864440,ADR-AVG,density
500,0.0,145,7.92,17,55000,45294,82.35,0.176453,ADR-AVG,density
200,33.3,72,0.00,17,22000,13523,61.47,0.861481,ADR-AVG,density
200,33.3,145,0.00,17,22000,16676,75.80,0.425628,ADR-Lite,density
500,0.0,145,7.92,17,55000,47514,86.39,0.156301,ADR-Lite,density
200,33.3,72,0.00,17,22000,16893,76.79,0.415773,ADR-Lite,density
200,33.3,145,0.00,17,22000,13426,61.03,0.880180,ADR-MAX,density
500,0.0,145,7.92,17,55000,45368,82.49,0.141868,ADR-MAX,density
200,33.3,72,0.00,17,22000,13528,61.49,0.866841,ADR-MAX,density
200,33.3,145,0.00,17,22000,15923,72.38,0.325436,No-ADR,density
500,0.0,145,7.92,17,55000,45947,83.54,0.325436,No-ADR,density
200,33.3,72,0.00,17,22000,15086,68.57,0.325436,No-ADR,density
500,0.0,3600,0.00,17,55000,54977,99.96,0.154868,ADR-AVG,density
200,33.3,145,3.96,17,22000,13369,60.77,0.912562,ADR-AVG,density
200,33.3,72,3.96,17,22000,13500,61.36,0.845939,ADR-AVG,density
500,0.0,3600,0.00,17,55000,54977,99.96,0.133066,ADR-Lite,density
200,33.3,145,3.96,17,22000,16497,74.99,0.437593,ADR-Lite,density
200,33.3,72,3.96,17,22000,16640,75.64,0.434308,ADR-Lite,density
500,0.0,3600,0.00,17,55000,54977,99.96,0.130018,ADR-MAX,density
200,33.3,145,3.96,17,22000,13371,60.78,0.881531,ADR-MAX,density
500,0.0,3600,0.00,17,55000,54230,98.60,0.325436,No-ADR,density
200,33.3,72,3.96,17,22000,13506,61.39,0.888432,ADR-MAX,density
200,33.3,145,3.96,17,22000,15906,72.30,0.325436,No-ADR,density
200,33.3,72,3.96,17,22000,15083,68.56,0.325436,No-ADR,density
500,0.0,3600,3.96,17,55000,53578,97.41,0.156562,ADR-AVG,density
200,33.3,72,7.92,17,22000,13233,60.15,0.879572,ADR-AVG,density
200,33.3,145,7.92,17,22000,13187,59.94,0.912157,ADR-AVG,density
500,0.0,3600,3.96,17,55000,53740,97.71,0.135696,ADR-Lite,density
200,33.3,72,7.92,17,22000,16083,73.10,0.485905,ADR-Lite,density
200,33.3,145,7.92,17,22000,15982,72.65,0.505536,ADR-Lite,density
500,0.0,3600,3.96,17,55000,53579,97.42,0.131052,ADR-MAX,density
200,33.3,72,7.92,17,22000,13270,60.32,0.895751,ADR-MAX,density
200,33.3,145,7.92,17,22000,13194,59.97,0.892011,ADR-MAX,density
500,0.0,3600,3.96,17,55000,54410,98.93,0.325436,No-ADR,density
200,33.3,72,7.92,17,22000,14927,67.85,0.325436,No-ADR,density
200,33.3,145,7.92,17,22000,15582,70.83,0.325436,No-ADR,density
500,0.0,3600,7.92,17,55000,49516,90.03,0.162287,ADR-AVG,density
500,0.0,3600,7.92,17,55000,50012,90.93,0.144691,ADR-Lite,density
200,60.0,145,0.00,17,22000,13041,59.28,0.941759,ADR-AVG,density
200,33.3,72,0.00,17,22000,13523,61.47,0.861481,ADR-AVG,density
500,0.0,3600,7.92,17,55000,49505,90.01,0.134660,ADR-MAX,density
200,33.3,72,0.00,17,22000,16893,76.79,0.415773,ADR-Lite,density
200,60.0,145,0.00,17,22000,16561,75.28,0.462120,ADR-Lite,density
500,0.0,3600,7.92,17,55000,53040,96.44,0.325436,No-ADR,density
200,33.3,72,0.00,17,22000,13528,61.49,0.866841,ADR-MAX,density
200,60.0,145,0.00,17,22000,13036,59.25,0.938039,ADR-MAX,density
500,0.0,72,0.00,17,55000,40963,74.48,0.218807,ADR-AVG,density
200,33.3,72,0.00,17,22000,15086,68.57,0.325436,No-ADR,density
200,60.0,145,0.00,17,22000,15619,71.00,0.325436,No-ADR,density
500,0.0,72,0.00,17,55000,47616,86.57,0.171480,ADR-Lite,density
200,60.0,145,3.96,17,22000,12975,58.98,0.966910,ADR-AVG,density
200,33.3,72,3.96,17,22000,13500,61.36,0.845939,ADR-AVG,density
500,0.0,72,0.00,17,55000,41694,75.81,0.156077,ADR-MAX,density
200,60.0,145,3.96,17,22000,16373,74.42,0.491779,ADR-Lite,density
200,33.3,72,3.96,17,22000,16640,75.64,0.434308,ADR-Lite,density
500,0.0,72,0.00,17,55000,34870,63.40,0.325436,No-ADR,density
200,60.0,145,3.96,17,22000,12963,58.92,0.949827,ADR-MAX,density
200,33.3,72,3.96,17,22000,13506,61.39,0.888432,ADR-MAX,density
500,0.0,72,3.96,17,55000,41583,75.61,0.204085,ADR-AVG,density
200,33.3,72,3.96,17,22000,15083,68.56,0.325436,No-ADR,density
200,60.0,145,3.96,17,22000,15571,70.78,0.325436,No-ADR,density
500,0.0,72,3.96,17,55000,46834,85.15,0.168348,ADR-Lite,density
200,60.0,145,7.92,17,22000,12696,57.71,0.960888,ADR-AVG,density
200,33.3,72,7.92,17,22000,13233,60.15,0.879572,ADR-AVG,density
500,0.0,72,3.96,17,55000,42002,76.37,0.152374,ADR-MAX,density
200,33.3,72,7.92,17,22000,16083,73.10,0.485905,ADR-Lite,density
200,60.0,145,7.92,17,22000,15857,72.08,0.574374,ADR-Lite,density
500,0.0,72,3.96,17,55000,37171,67.58,0.325436,No-ADR,density
200,60.0,145,7.92,17,22000,12715,57.80,0.945596,ADR-MAX,density
200,33.3,72,7.92,17,22000,13270,60.32,0.895751,ADR-MAX,density
500,0.0,72,7.92,17,55000,40601,73.82,0.197631,ADR-AVG,density
200,60.0,145,7.92,17,22000,15221,69.19,0.325436,No-ADR,density
200,33.3,72,7.92,17,22000,14927,67.85,0.325436,No-ADR,density
500,0.0,72,7.92,17,55000,44806,81.47,0.170536,ADR-Lite,density
200,60.0,72,0.00,17,22000,13291,60.41,0.878625,ADR-AVG,density
200,60.0,145,0.00,17,22000,13041,59.28,0.941759,ADR-AVG,density
500,0.0,72,7.92,17,55000,40843,74.26,0.151535,ADR-MAX,density
200,60.0,72,0.00,17,22000,16641,75.64,0.446626,ADR-Lite,density
200,60.0,145,0.00,17,22000,16561,75.28,0.462120,ADR-Lite,density
500,0.0,72,7.92,17,55000,39166,71.21,0.325436,No-ADR,density
200,60.0,72,0.00,17,22000,13305,60.48,0.881440,ADR-MAX,density
200,60.0,145,0.00,17,22000,13036,59.25,0.938039,ADR-MAX,density
500,33.3,145,0.00,17,55000,33208,60.38,0.869632,ADR-AVG,density
200,60.0,72,0.00,17,22000,14834,67.43,0.325436,No-ADR,density
500,33.3,145,0.00,17,55000,41832,76.06,0.432611,ADR-Lite,density
200,60.0,145,0.00,17,22000,15619,71.00,0.325436,No-ADR,density
200,60.0,72,3.96,17,22000,13235,60.16,0.869717,ADR-AVG,density
500,33.3,145,0.00,17,55000,33254,60.46,0.875058,ADR-MAX,density
200,60.0,145,3.96,17,22000,12975,58.98,0.966910,ADR-AVG,density
200,60.0,72,3.96,17,22000,16416,74.62,0.469406,ADR-Lite,density
500,33.3,145,0.00,17,55000,36719,66.76,0.325436,No-ADR,density
200,60.0,145,3.96,17,22000,16373,74.42,0.491779,ADR-Lite,density
200,60.0,72,3.96,17,22000,13241,60.19,0.882800,ADR-MAX,density
500,33.3,145,3.96,17,55000,33179,60.33,0.844284,ADR-AVG,density
200,60.0,145,3.96,17,22000,12963,58.92,0.949827,ADR-MAX,density
200,60.0,72,3.96,17,22000,14877,67.62,0.325436,No-ADR,density
