NumDevices,MobilitySpeed,TrafficInterval,Sigma,RunNumber,TotalPackets,SuccessfulPackets,PDR_Percent,AvgEnergy_mJ,alg,scenario
1000,33.3,72,0.00,9,110000,76591,69.63,0.814839,ADR-Lite,density
1000,33.3,72,0.00,9,110000,51963,47.24,1.002080,ADR-MAX,density
1000,33.3,72,0.00,9,110000,46983,42.71,0.325436,No-ADR,density
1000,33.3,72,3.96,9,110000,52834,48.03,0.849994,ADR-AVG,density
1000,33.3,72,3.96,9,110000,76294,69.36,0.816022,ADR-Lite,density
1000,33.3,72,3.96,9,110000,52752,47.96,1.001382,ADR-MAX,density
1000,33.3,72,3.96,9,110000,48303,43.91,0.325436,No-ADR,density
1000,33.3,72,7.92,9,110000,53250,48.41,0.822933,ADR-AVG,density
1000,33.3,72,7.92,9,110000,74797,68.00,0.906708,ADR-Lite,density
1000,33.3,72,7.92,9,110000,53429,48.57,0.993353,ADR-MAX,density
1000,33.3,72,7.92,9,110000,50209,45.64,0.325436,No-ADR,density
1000,60.0,145,0.00,9,110000,59816,54.38,0.827982,ADR-AVG,density
1000,60.0,145,0.00,9,110000,80590,73.26,0.569724,ADR-Lite,density
1000,60.0,145,0.00,9,110000,59722,54.29,0.943536,ADR-MAX,density
1000,60.0,145,0.00,9,110000,61864,56.24,0.325436,No-ADR,density
1000,60.0,145,3.96,9,110000,59500,54.09,0.847935,ADR-AVG,density
1000,60.0,145,3.96,9,110000,79587,72.35,0.602758,ADR-Lite,density
1000,60.0,145,3.96,9,110000,59599,54.18,0.943218,ADR-MAX,density
1000,60.0,145,3.96,9,110000,62584,56.89,0.325436,No-ADR,density
1000,60.0,145,7.92,9,110000,58834,53.49,0.879650,ADR-AVG,density
1000,60.0,145,7.92,9,110000,77543,70.49,0.698102,ADR-Lite,density
1000,60.0,145,7.92,9,110000,59117,53.74,0.963122,ADR-MAX,density
1000,60.0,145,7.92,9,110000,62877,57.16,0.325436,No-ADR,density
1000,60.0,72,0.00,9,110000,51740,47.04,0.850356,ADR-AVG,density
1000,60.0,72,0.00,9,110000,76489,69.54,0.846243,ADR-Lite,density
1000,60.0,72,0.00,9,110000,51557,46.87,1.013838,ADR-MAX,density
1000,60.0,72,0.00,9,110000,47145,42.86,0.325436,No-ADR,density
1000,60.0,72,3.96,9,110000,52224,47.48,0.831456,ADR-AVG,density
1000,60.0,72,3.96,9,110000,76002,69.09,0.892890,ADR-Lite,density
1000,60.0,72,3.96,9,110000,52138,47.40,1.012721,ADR-MAX,density
1000,60.0,72,3.96,9,110000,47942,43.58,0.325436,No-ADR,density
1000,60.0,72,7.92,9,110000,52541,47.76,0.844800,ADR-AVG,density
1000,60.0,72,7.92,9,110000,74493,67.72,1.023126,ADR-Lite,density
1000,60.0,72,7.92,9,110000,52653,47.87,1.026505,ADR-MAX,density
1000,60.0,72,7.92,9,110000,49984,45.44,0.325436,No-ADR,density
100,0.0,145,0.00,9,11000,10869,98.81,0.156817,ADR-AVG,density
100,0.0,145,0.00,9,11000,10922,99.29,0.134830,ADR-Lite,density
100,0.0,145,0.00,9,11000,10871,98.83,0.131111,ADR-MAX,density
100,0.0,145,0.00,9,11000,10010,91.00,0.325436,No-ADR,density
100,0.0,145,3.96,9,11000,10648,96.80,0.157752,ADR-AVG,density
100,0.0,145,3.96,9,11000,10712,97.38,0.136925,ADR-Lite,density
100,0.0,145,3.96,9,11000,10647,96.79,0.131847,ADR-MAX,density
100,0.0,145,3.96,9,11000,10186,92.60,0.325436,No-ADR,density
100,0.0,145,7.92,9,11000,9764,88.76,0.164410,ADR-AVG,density
100,0.0,145,7.92,9,11000,9881,89.83,0.147124,ADR-Lite,density
100,0.0,145,7.92,9,11000,9765,88.77,0.135984,ADR-MAX,density
100,0.0,145,7.92,9,11000,10120,92.00,0.325436,No-ADR,density
100,0.0,3600,0.00,9,11000,10999,99.99,0.154694,ADR-AVG,density
100,0.0,3600,0.00,9,11000,10999,99.99,0.132907,ADR-Lite,density
100,0.0,3600,0.00,9,11000,10999,99.99,0.129932,ADR-MAX,density
100,0.0,3600,0.00,9,11000,11000,100.00,0.325436,No-ADR,density
100,0.0,3600,3.96,9,11000,10758,97.80,0.156151,ADR-AVG,density
100,0.0,3600,3.96,9,11000,10777,97.97,0.135275,ADR-Lite,density
100,0.0,3600,3.96,9,11000,10758,97.80,0.130834,ADR-MAX,density
100,0.0,3600,3.96,9,11000,10994,99.95,0.325436,No-ADR,density
100,0.0,3600,7.92,9,11000,9841,89.46,0.162789,ADR-AVG,density
100,0.0,3600,7.92,9,11000,9927,90.25,0.145741,ADR-Lite,density
100,0.0,3600,7.92,9,11000,9837,89.43,0.135103,ADR-MAX,density
100,0.0,3600,7.92,9,11000,10690,97.18,0.325436,No-ADR,density
100,0.0,72,0.00,9,11000,10638,96.71,0.160146,ADR-AVG,density
100,0.0,72,0.00,9,11000,10801,98.19,0.137093,ADR-Lite,density
100,0.0,72,0.00,9,11000,10647,96.79,0.132586,ADR-MAX,density
100,0.0,72,0.00,9,11000,9240,84.00,0.325436,No-ADR,density
100,0.0,72,3.96,9,11000,10362,94.20,0.161265,ADR-AVG,density
100,0.0,72,3.96,9,11000,10544,95.85,0.140103,ADR-Lite,density
100,0.0,72,3.96,9,11000,10366,94.24,0.133812,ADR-MAX,density
100,0.0,72,3.96,9,11000,9514,86.49,0.325436,No-ADR,density
100,0.0,72,7.92,9,11000,9533,86.66,0.167340,ADR-AVG,density
100,0.0,72,7.92,9,11000,9741,88.55,0.149880,ADR-Lite,density
100,0.0,72,7.92,9,11000,9539,86.72,0.137649,ADR-MAX,density
100,0.0,72,7.92,9,11000,9600,87.27,0.325436,No-ADR,density
100,33.3,145,0.00,9,11000,6577,59.79,0.922219,ADR-AVG,density
100,33.3,145,0.00,9,11000,8260,75.09,0.416219,ADR-Lite,density
100,33.3,145,0.00,9,11000,6566,59.69,0.944334,ADR-MAX,density
100,33.3,145,0.00,9,11000,7905,71.86,0.325436,No-ADR,density
100,33.3,145,3.96,9,11000,6637,60.34,0.896583,ADR-AVG,density
100,33.3,145,3.96,9,11000,8191,74.46,0.428248,ADR-Lite,density
100,33.3,145,3.96,9,11000,6627,60.25,0.921273,ADR-MAX,density
100,33.3,145,3.96,9,11000,7914,71.95,0.325436,No-ADR,density
100,33.3,145,7.92,9,11000,6554,59.58,0.927072,ADR-AVG,density
100,33.3,145,7.92,9,11000,7959,72.35,0.478058,ADR-Lite,density
100,33.3,145,7.92,9,11000,6554,59.58,0.953221,ADR-MAX,density
100,33.3,145,7.92,9,11000,7756,70.51,0.325436,No-ADR,density
100,33.3,3600,0.00,9,11000,5368,48.80,1.117269,ADR-AVG,density
100,33.3,3600,0.00,9,11000,7815,71.05,1.294791,ADR-Lite,density
100,33.3,3600,0.00,9,11000,5325,48.41,1.185089,ADR-MAX,density
100,33.3,3600,0.00,9,11000,6879,62.54,0.325436,No-ADR,density
100,33.3,3600,3.96,9,11000,5406,49.15,1.114591,ADR-AVG,density
100,33.3,3600,3.96,9,11000,7726,70.24,1.331982,ADR-Lite,density
100,33.3,3600,3.96,9,11000,5358,48.71,1.202019,ADR-MAX,density
100,33.3,3600,3.96,9,11000,6821,62.01,0.325436,No-ADR,density
100,33.3,3600,7.92,9,11000,5434,49.40,1.241518,ADR-AVG,density
100,33.3,3600,7.92,9,11000,7545,68.59,1.497464,ADR-Lite,density
100,33.3,3600,7.92,9,11000,5419,49.26,1.212354,ADR-MAX,density
100,33.3,3600,7.92,9,11000,6719,61.08,0.325436,No-ADR,density
100,33.3,72,0.00,9,11000,6692,60.84,0.945635,ADR-AVG,density
100,33.3,72,0.00,9,11000,8345,75.86,0.409138,ADR-Lite,density
100,33.3,72,0.00,9,11000,6686,60.78,0.917095,ADR-MAX,density
100,33.3,72,0.00,9,11000,7945,72.23,0.325436,No-ADR,density
100,33.3,72,3.96,9,11000,6700,60.91,0.909484,ADR-AVG,density
100,33.3,72,3.96,9,11000,8242,74.93,0.425430,ADR-Lite,density
100,33.3,72,3.96,9,11000,6680,60.73,0.923553,ADR-MAX,density
100,33.3,72,3.96,9,11000,7949,72.26,0.325436,No-ADR,density
100,33.3,72,7.92,9,11000,6574,59.76,0.944649,ADR-AVG,density
100,33.3,72,7.92,9,11000,8001,72.74,0.483329,ADR-Lite,density
100,33.3,72,7.92,9,11000,6571,59.74,0.958875,ADR-MAX,density
100,33.3,72,7.92,9,11000,7798,70.89,0.325436,No-ADR,density
100,60.0,145,0.00,9,11000,6325,57.50,0.948195,ADR-AVG,density
100,60.0,145,0.00,9,11000,8148,74.07,0.488669,ADR-Lite,density
100,60.0,145,0.00,9,11000,6328,57.53,0.972011,ADR-MAX,density
100,60.0,145,0.00,9,11000,7734,70.31,0.325436,No-ADR,density
100,60.0,145,3.96,9,11000,6353,57.75,0.977788,ADR-AVG,density
100,60.0,145,3.96,9,11000,8089,73.54,0.506269,ADR-Lite,density
100,60.0,145,3.96,9,11000,6350,57.73,0.975596,ADR-MAX,density
100,60.0,145,3.96,9,11000,7708,70.07,0.325436,No-ADR,density
100,60.0,145,7.92,9,11000,6310,57.36,0.995292,ADR-AVG,density
100,60.0,145,7.92,9,11000,7917,71.97,0.562150,ADR-Lite,density
100,60.0,145,7.92,9,11000,6313,57.39,0.988981,ADR-MAX,density
100,60.0,145,7.92,9,11000,7575,68.86,0.325436,No-ADR,density
100,60.0,3600,0.00,9,11000,4741,43.10,1.254664,ADR-AVG,density
100,60.0,3600,0.00,9,11000,7493,68.12,1.787789,ADR-Lite,density
100,60.0,3600,0.00,9,11000,4692,42.65,1.319813,ADR-MAX,density
100,60.0,3600,0.00,9,11000,6369,57.90,0.325436,No-ADR,density
100,60.0,3600,3.96,9,11000,4840,44.00,1.267037,ADR-AVG,density
100,60.0,3600,3.96,9,11000,7409,67.35,1.799590,ADR-Lite,density
100,60.0,3600,3.96,9,11000,4794,43.58,1.307195,ADR-MAX,density
100,60.0,3600,3.96,9,11000,6263,56.94,0.325436,No-ADR,density
100,60.0,3600,7.92,9,11000,4957,45.06,1.313390,ADR-AVG,density
100,60.0,3600,7.92,9,11000,7301,66.37,1.925190,ADR-Lite,density
100,60.0,3600,7.92,9,11000,4941,44.92,1.293126,ADR-MAX,density
100,60.0,3600,7.92,9,11000,6221,56.55,0.325436,No-ADR,density
100,60.0,72,0.00,9,11000,6396,58.15,0.960083,ADR-AVG,density
100,60.0,72,0.00,9,11000,8158,74.16,0.434010,ADR-Lite,density
100,60.0,72,0.00,9,11000,6390,58.09,0.999395,ADR-MAX,density
100,60.0,72,0.00,9,11000,7817,71.06,0.325436,No-ADR,density
100,60.0,72,3.96,9,11000,6446,58.60,0.977243,ADR-AVG,density
100,60.0,72,3.96,9,11000,8113,73.75,0.451267,ADR-Lite,density
100,60.0,72,3.96,9,11000,6439,58.54,0.976521,ADR-MAX,density
100,60.0,72,3.96,9,11000,7866,71.51,0.325436,No-ADR,density
100,60.0,72,7.92,9,11000,6347,57.70,0.938873,ADR-AVG,density
100,60.0,72,7.92,9,11000,7877,71.61,0.504241,ADR-Lite,density
100,60.0,72,7.92,9,11000,6366,57.87,0.997898,ADR-MAX,density
100,60.0,72,7.92,9,11000,7692,69.93,0.325436,No-ADR,density
200,0.0,145,0.00,9,22000,20527,93.30,0.162980,ADR-AVG,density
200,0.0,145,0.00,9,22000,21227,96.49,0.139932,ADR-Lite,density
200,0.0,145,0.00,9,22000,20550,93.41,0.134656,ADR-MAX,density
200,0.0,145,0.00,9,22000,19580,89.00,0.325436,No-ADR,density
200,0.0,145,3.96,9,22000,20275,92.16,0.163152,ADR-AVG,density
200,0.0,145,3.96,9,22000,20800,94.55,0.142252,ADR-Lite,density
200,0.0,145,3.96,9,22000,20277,92.17,0.135100,ADR-MAX,density
200,0.0,145,3.96,9,22000,19932,90.60,0.325436,No-ADR,density
200,0.0,145,7.92,9,22000,18840,85.64,0.168565,ADR-AVG,density
200,0.0,145,7.92,9,22000,19375,88.07,0.151336,ADR-Lite,density
200,0.0,145,7.92,9,22000,18832,85.60,0.138512,ADR-MAX,density
200,0.0,145,7.92,9,22000,19961,90.73,0.325436,No-ADR,density
200,0.0,3600,0.00,9,22000,21995,99.98,0.154767,ADR-AVG,density
200,0.0,3600,0.00,9,22000,21995,99.98,0.132974,ADR-Lite,density
200,0.0,3600,0.00,9,22000,21995,99.98,0.129969,ADR-MAX,density
200,0.0,3600,0.00,9,22000,22000,100.00,0.325436,No-ADR,density
200,0.0,3600,3.96,9,22000,21449,97.50,0.156424,ADR-AVG,density
200,0.0,3600,3.96,9,22000,21492,97.69,0.135673,ADR-Lite,density
200,0.0,3600,3.96,9,22000,21449,97.50,0.130986,ADR-MAX,density
200,0.0,3600,3.96,9,22000,21986,99.94,0.325436,No-ADR,density
200,0.0,3600,7.92,9,22000,19682,89.46,0.162722,ADR-AVG,density
200,0.0,3600,7.92,9,22000,19879,90.36,0.145457,ADR-Lite,density
200,0.0,3600,7.92,9,22000,19679,89.45,0.134839,ADR-MAX,density
200,0.0,3600,7.92,9,22000,21380,97.18,0.325436,No-ADR,density
200,0.0,72,0.00,9,22000,19447,88.40,0.174575,ADR-AVG,density
200,0.0,72,0.00,9,22000,20667,93.94,0.146409,ADR-Lite,density
200,0.0,72,0.00,9,22000,19543,88.83,0.139113,ADR-MAX,density
200,0.0,72,0.00,9,22000,17270,78.50,0.325436,No-ADR,density
200,0.0,72,3.96,9,22000,19159,87.09,0.174368,ADR-AVG,density
200,0.0,72,3.96,9,22000,20178,91.72,0.148618,ADR-Lite,density
200,0.0,72,3.96,9,22000,19253,87.51,0.139152,ADR-MAX,density
200,0.0,72,3.96,9,22000,17792,80.87,0.325436,No-ADR,density
200,0.0,72,7.92,9,22000,17915,81.43,0.177142,ADR-AVG,density
200,0.0,72,7.92,9,22000,18839,85.63,0.156984,ADR-Lite,density
200,0.0,72,7.92,9,22000,17968,81.67,0.142047,ADR-MAX,density
200,0.0,72,7.92,9,22000,18295,83.16,0.325436,No-ADR,density
200,33.3,145,0.00,9,22000,13436,61.07,0.864440,ADR-AVG,density
200,33.3,145,0.00,9,22000,16676,75.80,0.425628,ADR-Lite,density
200,33.3,145,0.00,9,22000,13426,61.03,0.880180,ADR-MAX,density
200,33.3,145,0.00,9,22000,15923,72.38,0.325436,No-ADR,density
200,33.3,145,3.96,9,22000,13369,60.77,0.912562,ADR-AVG,density
200,33.3,145,3.96,9,22000,16497,74.99,0.437593,ADR-Lite,density
200,33.3,145,3.96,9,22000,13371,60.78,0.881531,ADR-MAX,density
200,33.3,145,3.96,9,22000,15906,72.30,0.325436,No-ADR,density
200,33.3,145,7.92,9,22000,13187,59.94,0.912157,ADR-AVG,density
200,33.3,145,7.92,9,22000,15982,72.65,0.505536,ADR-Lite,density
200,33.3,145,7.92,9,22000,13194,59.97,0.892011,ADR-MAX,density
200,33.3,145,7.92,9,22000,15582,70.83,0.325436,No-ADR,density
200,33.3,3600,0.00,9,22000,10998,49.99,1.092241,ADR-AVG,density
200,33.3,3600,0.00,9,22000,15682,71.28,1.149393,ADR-Lite,density
200,33.3,3600,0.00,9,22000,10931,49.69,1.139492,ADR-MAX,density
200,33.3,3600,0.00,9,22000,13925,63.30,0.325436,No-ADR,density
200,33.3,3600,3.96,9,22000,10964,49.84,1.120623,ADR-AVG,density
200,33.3,3600,3.96,9,22000,15493,70.42,1.151689,ADR-Lite,density
200,33.3,3600,3.96,9,22000,10947,49.76,1.142862,ADR-MAX,density
200,33.3,3600,3.96,9,22000,13810,62.77,0.325436,No-ADR,density
200,33.3,3600,7.92,9,22000,11014,50.06,1.158606,ADR-AVG,density
200,33.3,3600,7.92,9,22000,15101,68.64,1.280007,ADR-Lite,density
200,33.3,3600,7.92,9,22000,11010,50.05,1.157057,ADR-MAX,density
200,33.3,3600,7.92,9,22000,13580,61.73,0.325436,No-ADR,density
200,33.3,72,0.00,9,22000,13523,61.47,0.861481,ADR-AVG,density
200,33.3,72,0.00,9,22000,16893,76.79,0.415773,ADR-Lite,density
200,33.3,72,0.00,9,22000,13528,61.49,0.866841,ADR-MAX,density
200,33.3,72,0.00,9,22000,15086,68.57,0.325436,No-ADR,density
200,33.3,72,3.96,9,22000,13500,61.36,0.845939,ADR-AVG,density
200,33.3,72,3.96,9,22000,16640,75.64,0.434308,ADR-Lite,density
200,33.3,72,3.96,9,22000,13506,61.39,0.888432,ADR-MAX,density
200,33.3,72,3.96,9,22000,15083,68.56,0.325436,No-ADR,density
200,33.3,72,7.92,9,22000,13233,60.15,0.879572,ADR-AVG,density
200,33.3,72,7.92,9,22000,16083,73.10,0.485905,ADR-Lite,density
200,33.3,72,7.92,9,22000,13270,60.32,0.895751,ADR-MAX,density
200,33.3,72,7.92,9,22000,14927,67.85,0.325436,No-ADR,density
200,60.0,145,0.00,9,22000,13041,59.28,0.941759,ADR-AVG,density
200,60.0,145,0.00,9,22000,16561,75.28,0.462120,ADR-Lite,density
200,60.0,145,0.00,9,22000,13036,59.25,0.938039,ADR-MAX,density
200,60.0,145,0.00,9,22000,15619,71.00,0.325436,No-ADR,density
200,60.0,145,3.96,9,22000,12975,58.98,0.966910,ADR-AVG,density
200,60.0,145,3.96,9,22000,16373,74.42,0.491779,ADR-Lite,density
200,60.0,145,3.96,9,22000,12963,58.92,0.949827,ADR-MAX,density
200,60.0,145,3.96,9,22000,15571,70.78,0.325436,No-ADR,density
200,60.0,145,7.92,9,22000,12696,57.71,0.960888,ADR-AVG,density
200,60.0,145,7.92,9,22000,15857,72.08,0.574374,ADR-Lite,density
200,60.0,145,7.92,9,22000,12715,57.80,0.945596,ADR-MAX,density
200,60.0,145,7.92,9,22000,15221,69.19,0.325436,No-ADR,density
200,60.0,72,0.00,9,22000,13291,60.41,0.878625,ADR-AVG,density
200,60.0,72,0.00,9,22000,16641,75.64,0.446626,ADR-Lite,density
200,60.0,72,0.00,9,22000,13305,60.48,0.881440,ADR-MAX,density
200,60.0,72,0.00,9,22000,14834,67.43,0.325436,No-ADR,density
200,60.0,72,3.96,9,22000,13235,60.16,0.869717,ADR-AVG,density
200,60.0,72,3.96,9,22000,16416,74.62,0.469406,ADR-Lite,density
200,60.0,72,3.96,9,22000,13241,60.19,0.882800,ADR-MAX,density
200,60.0,72,3.96,9,22000,14877,67.62,0.325436,No-ADR,density
200,60.0,72,7.92,9,22000,13013,59.15,0.872221,ADR-AVG,density
200,60.0,72,7.92,9,22000,15993,72.70,0.518760,ADR-Lite,density
200,60.0,72,7.92,9,22000,13055,59.34,0.909239,ADR-MAX,density
200,60.0,72,7.92,9,22000,14676,66.71,0.325436,No-ADR,density
300,0.0,145,0.00,9,33000,29880,90.55,0.168804,ADR-AVG,density
300,0.0,145,0.00,9,33000,31388,95.12,0.142780,ADR-Lite,density
300,0.0,145,0.00,9,33000,29995,90.89,0.136604,ADR-MAX,density
300,0.0,145,0.00,9,33000,28160,85.33,0.325436,No-ADR,density
300,0.0,145,3.96,9,33000,29668,89.90,0.167625,ADR-AVG,density
300,0.0,145,3.96,9,33000,30781,93.28,0.145155,ADR-Lite,density
300,0.0,145,3.96,9,33000,29705,90.02,0.136870,ADR-MAX,density
300,0.0,145,3.96,9,33000,28737,87.08,0.325436,No-ADR,density
300,0.0,145,7.92,9,33000,27937,84.66,0.171148,ADR-AVG,density
300,0.0,145,7.92,9,33000,28944,87.71,0.152599,ADR-Lite,density
300,0.0,145,7.92,9,33000,27962,84.73,0.139414,ADR-MAX,density
300,0.0,145,7.92,9,33000,29000,87.88,0.325436,No-ADR,density
300,0.0,3600,0.00,9,33000,32989,99.97,0.154823,ADR-AVG,density
300,0.0,3600,0.00,9,33000,32989,99.97,0.133027,ADR-Lite,density
300,0.0,3600,0.00,9,33000,32989,99.97,0.129999,ADR-MAX,density
300,0.0,3600,0.00,9,33000,32780,99.33,0.325436,No-ADR,density
300,0.0,3600,3.96,9,33000,32153,97.43,0.156484,ADR-AVG,density
300,0.0,3600,3.96,9,33000,32229,97.66,0.135772,ADR-Lite,density
300,0.0,3600,3.96,9,33000,32150,97.42,0.131052,ADR-MAX,density
300,0.0,3600,3.96,9,33000,32797,99.38,0.325436,No-ADR,density
300,0.0,3600,7.92,9,33000,29729,90.09,0.162108,ADR-AVG,density
300,0.0,3600,7.92,9,33000,30008,90.93,0.144536,ADR-Lite,density
300,0.0,3600,7.92,9,33000,29725,90.08,0.134501,ADR-MAX,density
300,0.0,3600,7.92,9,33000,31994,96.95,0.325436,No-ADR,density
300,0.0,72,0.00,9,33000,26888,81.48,0.191280,ADR-AVG,density
300,0.0,72,0.00,9,33000,29863,90.49,0.154809,ADR-Lite,density
300,0.0,72,0.00,9,33000,27173,82.34,0.145288,ADR-MAX,density
300,0.0,72,0.00,9,33000,25190,76.33,0.325436,No-ADR,density
300,0.0,72,3.96,9,33000,26959,81.69,0.184854,ADR-AVG,density
300,0.0,72,3.96,9,33000,29263,88.68,0.156060,ADR-Lite,density
300,0.0,72,3.96,9,33000,27115,82.17,0.144258,ADR-MAX,density
300,0.0,72,3.96,9,33000,25622,77.64,0.325436,No-ADR,density
300,0.0,72,7.92,9,33000,25944,78.62,0.184064,ADR-AVG,density
300,0.0,72,7.92,9,33000,27779,84.18,0.162095,ADR-Lite,density
300,0.0,72,7.92,9,33000,26026,78.87,0.145674,ADR-MAX,density
300,0.0,72,7.92,9,33000,26440,80.12,0.325436,No-ADR,density
300,33.3,145,0.00,9,33000,20202,61.22,0.894355,ADR-AVG,density
300,33.3,145,0.00,9,33000,25116,76.11,0.417054,ADR-Lite,density
300,33.3,145,0.00,9,33000,20216,61.26,0.864366,ADR-MAX,density
300,33.3,145,0.00,9,33000,22812,69.13,0.325436,No-ADR,density
300,33.3,145,3.96,9,33000,20109,60.94,0.933943,ADR-AVG,density
300,33.3,145,3.96,9,33000,24807,75.17,0.440926,ADR-Lite,density
300,33.3,145,3.96,9,33000,20088,60.87,0.876493,ADR-MAX,density
300,33.3,145,3.96,9,33000,22822,69.16,0.325436,No-ADR,density
300,33.3,145,7.92,9,33000,19780,59.94,0.951993,ADR-AVG,density
300,33.3,145,7.92,9,33000,24073,72.95,0.499111,ADR-Lite,density
300,33.3,145,7.92,9,33000,19780,59.94,0.893893,ADR-MAX,density
300,33.3,145,7.92,9,33000,22474,68.10,0.325436,No-ADR,density
300,33.3,72,0.00,9,33000,19781,59.94,0.832700,ADR-AVG,density
300,33.3,72,0.00,9,33000,24956,75.62,0.421196,ADR-Lite,density
300,33.3,72,0.00,9,33000,19807,60.02,0.835124,ADR-MAX,density
300,33.3,72,0.00,9,33000,20885,63.29,0.325436,No-ADR,density
300,33.3,72,3.96,9,33000,19829,60.09,0.813590,ADR-AVG,density
300,33.3,72,3.96,9,33000,24691,74.82,0.437028,ADR-Lite,density
300,33.3,72,3.96,9,33000,19851,60.15,0.845994,ADR-MAX,density
300,33.3,72,3.96,9,33000,21048,63.78,0.325436,No-ADR,density
300,33.3,72,7.92,9,33000,19497,59.08,0.839814,ADR-AVG,density
300,33.3,72,7.92,9,33000,23958,72.60,0.486024,ADR-Lite,density
300,33.3,72,7.92,9,33000,19557,59.26,0.880956,ADR-MAX,density
300,33.3,72,7.92,9,33000,21106,63.96,0.325436,No-ADR,density
300,60.0,145,0.00,9,33000,19821,60.06,0.943680,ADR-AVG,density
300,60.0,145,0.00,9,33000,25008,75.78,0.444403,ADR-Lite,density
300,60.0,145,0.00,9,33000,19816,60.05,0.909016,ADR-MAX,density
300,60.0,145,0.00,9,33000,22500,68.18,0.325436,No-ADR,density
300,60.0,145,3.96,9,33000,19707,59.72,0.935704,ADR-AVG,density
300,60.0,145,3.96,9,33000,24656,74.72,0.474412,ADR-Lite,density
300,60.0,145,3.96,9,33000,19712,59.73,0.931431,ADR-MAX,density
